production_date,day_number,defect_rate,centre_line,upper_control_limit,lower_control_limit,in_baseline,beyond_limits,run_of_eight,out_of_control
2024-04-22,19,0.02224377424602678,0.025093996815578896,0.03734094497349901,0.01284704865765878,True,False,False,False
2024-04-23,20,0.032886005014009734,0.025093996815578896,0.03734094497349901,0.01284704865765878,True,False,False,False
2024-04-24,21,0.021527077026572486,0.025093996815578896,0.03734094497349901,0.01284704865765878,True,False,False,False
2024-04-25,22,0.023316933044036304,0.025093996815578896,0.03734094497349901,0.01284704865765878,True,False,False,False
2024-04-26,23,0.023115330086913643,0.025093996815578896,0.03734094497349901,0.01284704865765878,True,False,False,False
2024-04-27,24,0.027538726333907058,0.025093996815578896,0.03734094497349901,0.01284704865765878,True,False,False,False
2024-04-29,25,0.023461491217295172,0.025093996815578896,0.03734094497349901,0.01284704865765878,True,False,False,False
2024-04-30,26,0.027589714249388133,0.025093996815578896,0.03734094497349901,0.01284704865765878,True,False,False,False
2024-05-01,27,0.02490950365053071,0.025093996815578896,0.03734094497349901,0.01284704865765878,True,False,False,False
2024-05-02,28,0.029021313041473137,0.025093996815578896,0.03734094497349901,0.01284704865765878,True,False,False,False
2024-05-03,29,0.025941176470588235,0.025093996815578896,0.03734094497349901,0.01284704865765878,True,False,False,False
2024-05-04,30,0.02269629225736096,0.025093996815578896,0.03734094497349901,0.01284704865765878,True,False,False,False
2024-05-06,31,0.02387013687142472,0.025093996815578896,0.03734094497349901,0.01284704865765878,True,False,False,False
2024-05-07,32,0.025264950794852383,0.025093996815578896,0.03734094497349901,0.01284704865765878,True,False,False,False
2024-05-08,33,0.0228270412642669,0.025093996815578896,0.03734094497349901,0.01284704865765878,True,False,False,False
2024-05-09,34,0.03195155731632686,0.025093996815578896,0.03734094497349901,0.01284704865765878,True,False,False,False
2024-05-10,35,0.031009927386256006,0.025093996815578896,0.03734094497349901,0.01284704865765878,True,False,False,False
2024-05-11,36,0.021014767133661492,0.025093996815578896,0.03734094497349901,0.01284704865765878,True,False,False,False
2024-05-13,37,0.02545736711731877,0.025093996815578896,0.03734094497349901,0.01284704865765878,True,False,False,False
2024-05-14,38,0.017081517447132117,0.025093996815578896,0.03734094497349901,0.01284704865765878,True,False,False,False
2024-05-15,39,0.02784428191925486,0.025093996815578896,0.03734094497349901,0.01284704865765878,True,False,False,False
2024-05-16,40,0.025400902029566526,0.025093996815578896,0.03734094497349901,0.01284704865765878,True,False,False,False
2024-05-17,41,0.028774422735346358,0.025093996815578896,0.03734094497349901,0.01284704865765878,True,False,False,False
2024-05-18,42,0.02436289809399715,0.025093996815578896,0.03734094497349901,0.01284704865765878,True,False,False,False
2024-05-20,43,0.02026449883655857,0.025093996815578896,0.03734094497349901,0.01284704865765878,True,False,False,False
2024-05-21,44,0.02690726945800154,0.025093996815578896,0.03734094497349901,0.01284704865765878,True,False,False,False
2024-05-22,45,0.02453377538334024,0.025093996815578896,0.03734094497349901,0.01284704865765878,True,False,False,False
2024-05-23,46,0.028922903559019626,0.025093996815578896,0.03734094497349901,0.01284704865765878,True,False,False,False
2024-05-24,47,0.0233961563457432,0.025093996815578896,0.03734094497349901,0.01284704865765878,True,False,False,False
2024-05-25,48,0.028505228499131122,0.025093996815578896,0.03734094497349901,0.01284704865765878,True,False,False,False
2024-05-27,49,0.023102418534440325,0.025093996815578896,0.03734094497349901,0.01284704865765878,True,False,False,False
2024-05-28,50,0.01907871570792919,0.025093996815578896,0.03734094497349901,0.01284704865765878,True,False,False,False
2024-05-29,51,0.024331124202258223,0.025093996815578896,0.03734094497349901,0.01284704865765878,True,False,False,False
2024-05-30,52,0.024279210925644917,0.025093996815578896,0.03734094497349901,0.01284704865765878,True,False,False,False
2024-05-31,53,0.021518155944077817,0.025093996815578896,0.03734094497349901,0.01284704865765878,True,False,False,False
2024-06-01,54,0.028996328790989984,0.025093996815578896,0.03734094497349901,0.01284704865765878,True,False,False,False
2024-06-03,55,0.024561933534743202,0.025093996815578896,0.03734094497349901,0.01284704865765878,True,False,False,False
2024-06-04,56,0.016577767002060855,0.025093996815578896,0.03734094497349901,0.01284704865765878,True,False,False,False
2024-06-05,57,0.02496124031007752,0.025093996815578896,0.03734094497349901,0.01284704865765878,True,False,False,False
2024-06-06,58,0.019529262086513996,0.025093996815578896,0.03734094497349901,0.01284704865765878,True,False,False,False
2024-06-07,59,0.022739664517784405,0.025093996815578896,0.03734094497349901,0.01284704865765878,True,False,False,False
2024-06-08,60,0.02814758463294028,0.025093996815578896,0.03734094497349901,0.01284704865765878,True,False,False,False
2024-06-10,61,0.02552062066149449,0.025093996815578896,0.03734094497349901,0.01284704865765878,True,False,False,False
2024-06-11,62,0.025192640352256643,0.025093996815578896,0.03734094497349901,0.01284704865765878,True,False,False,False
2024-06-12,63,0.020857894259544752,0.025093996815578896,0.03734094497349901,0.01284704865765878,True,False,False,False
2024-06-13,64,0.029020069375619423,0.025093996815578896,0.03734094497349901,0.01284704865765878,True,False,False,False
2024-06-14,65,0.023258642181751846,0.025093996815578896,0.03734094497349901,0.01284704865765878,True,False,False,False
2024-06-15,66,0.029416844165563297,0.025093996815578896,0.03734094497349901,0.01284704865765878,True,False,False,False
2024-06-17,67,0.02450273854136639,0.025093996815578896,0.03734094497349901,0.01284704865765878,True,False,False,False
2024-06-18,68,0.017747563470099866,0.025093996815578896,0.03734094497349901,0.01284704865765878,True,False,False,False
2024-06-19,69,0.02680628883119914,0.025093996815578896,0.03734094497349901,0.01284704865765878,True,False,False,False
2024-06-20,70,0.03279013745217515,0.025093996815578896,0.03734094497349901,0.01284704865765878,True,False,False,False
2024-06-21,71,0.021327367636092467,0.025093996815578896,0.03734094497349901,0.01284704865765878,True,False,False,False
2024-06-22,72,0.022826568732982968,0.025093996815578896,0.03734094497349901,0.01284704865765878,True,False,False,False
2024-06-24,73,0.027960421321417173,0.025093996815578896,0.03734094497349901,0.01284704865765878,True,False,False,False
2024-06-25,74,0.0287812142832404,0.025093996815578896,0.03734094497349901,0.01284704865765878,True,False,False,False
2024-06-26,75,0.026344068514116383,0.025093996815578896,0.03734094497349901,0.01284704865765878,True,False,False,False
2024-06-27,76,0.022676218808815495,0.025093996815578896,0.03734094497349901,0.01284704865765878,True,False,False,False
2024-06-28,77,0.02788578724392084,0.025093996815578896,0.03734094497349901,0.01284704865765878,True,False,False,False
2024-06-29,78,0.02278768233387358,0.025093996815578896,0.03734094497349901,0.01284704865765878,True,False,False,False
2024-07-01,79,0.024260685884691848,0.025093996815578896,0.03734094497349901,0.01284704865765878,True,False,False,False
2024-07-02,80,0.016907084039011856,0.025093996815578896,0.03734094497349901,0.01284704865765878,True,False,False,False
2024-07-03,81,0.02491956343448363,0.025093996815578896,0.03734094497349901,0.01284704865765878,True,False,False,False
2024-07-04,82,0.015867418899858956,0.025093996815578896,0.03734094497349901,0.01284704865765878,True,False,False,False
2024-07-05,83,0.026523992846100214,0.025093996815578896,0.03734094497349901,0.01284704865765878,True,False,False,False
2024-07-06,84,0.026118309198569504,0.025093996815578896,0.03734094497349901,0.01284704865765878,True,False,False,False
2024-07-08,85,0.027688964767965233,0.025093996815578896,0.03734094497349901,0.01284704865765878,True,False,False,False
2024-07-09,86,0.02396278307683305,0.025093996815578896,0.03734094497349901,0.01284704865765878,True,False,True,True
2024-07-10,87,0.022483178053830228,0.025093996815578896,0.03734094497349901,0.01284704865765878,True,False,True,True
2024-07-11,88,0.021330677017140108,0.025093996815578896,0.03734094497349901,0.01284704865765878,True,False,True,True
2024-07-12,89,0.02255476704720765,0.025093996815578896,0.03734094497349901,0.01284704865765878,True,False,True,True
2024-07-13,90,0.024775205662904153,0.025093996815578896,0.03734094497349901,0.01284704865765878,True,False,True,True
2024-07-15,91,0.01679710458749652,0.025093996815578896,0.03734094497349901,0.01284704865765878,False,False,True,True
2024-07-16,92,0.018531249065965268,0.025093996815578896,0.03734094497349901,0.01284704865765878,False,False,True,True
2024-07-17,93,0.024483667340810197,0.025093996815578896,0.03734094497349901,0.01284704865765878,False,False,True,True
2024-07-18,94,0.028151032523698574,0.025093996815578896,0.03734094497349901,0.01284704865765878,False,False,False,False
2024-07-19,95,0.027362507927878952,0.025093996815578896,0.03734094497349901,0.01284704865765878,False,False,False,False
2024-07-20,96,0.02964885496183206,0.025093996815578896,0.03734094497349901,0.01284704865765878,False,False,False,False
2024-07-22,97,0.02151057401812689,0.025093996815578896,0.03734094497349901,0.01284704865765878,False,False,False,False
2024-07-23,98,0.022946013130218625,0.025093996815578896,0.03734094497349901,0.01284704865765878,False,False,False,False
2024-07-24,99,0.02892657608515984,0.025093996815578896,0.03734094497349901,0.01284704865765878,False,False,False,False
2024-07-25,100,0.02349131586694142,0.025093996815578896,0.03734094497349901,0.01284704865765878,False,False,False,False
2024-07-26,101,0.02424371797999512,0.025093996815578896,0.03734094497349901,0.01284704865765878,False,False,False,False
2024-07-27,102,0.020440251572327043,0.025093996815578896,0.03734094497349901,0.01284704865765878,False,False,False,False
2024-07-29,103,0.02644672959199059,0.025093996815578896,0.03734094497349901,0.01284704865765878,False,False,False,False
2024-07-30,104,0.016957637194168075,0.025093996815578896,0.03734094497349901,0.01284704865765878,False,False,False,False
2024-07-31,105,0.02842188949251358,0.025093996815578896,0.03734094497349901,0.01284704865765878,False,False,False,False
2024-08-01,106,0.026716500553709856,0.025093996815578896,0.03734094497349901,0.01284704865765878,False,False,False,False
2024-08-02,107,0.024798843349258234,0.025093996815578896,0.03734094497349901,0.01284704865765878,False,False,False,False
2024-08-03,108,0.027577455198241976,0.025093996815578896,0.03734094497349901,0.01284704865765878,False,False,False,False
2024-08-05,109,0.015329823474759988,0.025093996815578896,0.03734094497349901,0.01284704865765878,False,False,False,False
2024-08-06,110,0.021889893179950697,0.025093996815578896,0.03734094497349901,0.01284704865765878,False,False,False,False
2024-08-07,111,0.02734534064212999,0.025093996815578896,0.03734094497349901,0.01284704865765878,False,False,False,False
2024-08-08,112,0.02391110545084055,0.025093996815578896,0.03734094497349901,0.01284704865765878,False,False,False,False
2024-08-09,113,0.025059824514756714,0.025093996815578896,0.03734094497349901,0.01284704865765878,False,False,False,False
2024-08-10,114,0.02639413718080843,0.025093996815578896,0.03734094497349901,0.01284704865765878,False,False,False,False
2024-08-12,115,0.02327997067090309,0.025093996815578896,0.03734094497349901,0.01284704865765878,False,False,False,False
2024-08-13,116,0.02657421642142252,0.025093996815578896,0.03734094497349901,0.01284704865765878,False,False,False,False
2024-08-14,117,0.028404643882076704,0.025093996815578896,0.03734094497349901,0.01284704865765878,False,False,False,False
2024-08-15,118,0.031993043686845975,0.025093996815578896,0.03734094497349901,0.01284704865765878,False,False,False,False
2024-08-16,119,0.02511320209383731,0.025093996815578896,0.03734094497349901,0.01284704865765878,False,False,False,False
2024-08-17,120,0.02009234993136154,0.025093996815578896,0.03734094497349901,0.01284704865765878,False,False,False,False
2024-08-19,121,0.028590510113217147,0.025093996815578896,0.03734094497349901,0.01284704865765878,False,False,False,False
2024-08-20,122,0.024429674869768277,0.025093996815578896,0.03734094497349901,0.01284704865765878,False,False,False,False
2024-08-21,123,0.020181260739193425,0.025093996815578896,0.03734094497349901,0.01284704865765878,False,False,False,False
2024-08-22,124,0.018297479393960123,0.025093996815578896,0.03734094497349901,0.01284704865765878,False,False,False,False
2024-08-23,125,0.024769274682058928,0.025093996815578896,0.03734094497349901,0.01284704865765878,False,False,False,False
2024-08-24,126,0.02397109644989004,0.025093996815578896,0.03734094497349901,0.01284704865765878,False,False,False,False
2024-08-26,127,0.024576647428172765,0.025093996815578896,0.03734094497349901,0.01284704865765878,False,False,False,False
2024-08-27,128,0.020719532868713506,0.025093996815578896,0.03734094497349901,0.01284704865765878,False,False,False,False
2024-08-28,129,0.02768060836501901,0.025093996815578896,0.03734094497349901,0.01284704865765878,False,False,False,False
2024-08-29,130,0.02335324003921918,0.025093996815578896,0.03734094497349901,0.01284704865765878,False,False,False,False
2024-08-30,131,0.022939822052929305,0.025093996815578896,0.03734094497349901,0.01284704865765878,False,False,False,False
2024-08-31,132,0.02261633582818093,0.025093996815578896,0.03734094497349901,0.01284704865765878,False,False,False,False
2024-09-02,133,0.028029253519765457,0.025093996815578896,0.03734094497349901,0.01284704865765878,False,False,False,False
2024-09-03,134,0.02276923076923077,0.025093996815578896,0.03734094497349901,0.01284704865765878,False,False,False,False
2024-09-04,135,0.021450592244036996,0.025093996815578896,0.03734094497349901,0.01284704865765878,False,False,False,False
2024-09-05,136,0.026990639825618667,0.025093996815578896,0.03734094497349901,0.01284704865765878,False,False,False,False
2024-09-06,137,0.02126309108219613,0.025093996815578896,0.03734094497349901,0.01284704865765878,False,False,False,False
2024-09-07,138,0.02145214521452145,0.025093996815578896,0.03734094497349901,0.01284704865765878,False,False,False,False
2024-09-09,139,0.026763508930590096,0.025093996815578896,0.03734094497349901,0.01284704865765878,False,False,False,False
2024-09-10,140,0.01998274870615296,0.025093996815578896,0.03734094497349901,0.01284704865765878,False,False,False,False
2024-09-11,141,0.022736512900703675,0.025093996815578896,0.03734094497349901,0.01284704865765878,False,False,False,False
2024-09-12,142,0.025592629322755047,0.025093996815578896,0.03734094497349901,0.01284704865765878,False,False,False,False
2024-09-13,143,0.02746803570844642,0.025093996815578896,0.03734094497349901,0.01284704865765878,False,False,False,False
2024-09-14,144,0.024935826916024934,0.025093996815578896,0.03734094497349901,0.01284704865765878,False,False,False,False
2024-09-16,145,0.029687410709183383,0.025093996815578896,0.03734094497349901,0.01284704865765878,False,False,False,False
2024-09-17,146,0.023761169780666124,0.025093996815578896,0.03734094497349901,0.01284704865765878,False,False,False,False
2024-09-18,147,0.028275711569037004,0.025093996815578896,0.03734094497349901,0.01284704865765878,False,False,False,False
2024-09-19,148,0.017865089961218134,0.025093996815578896,0.03734094497349901,0.01284704865765878,False,False,False,False
2024-09-20,149,0.01903451439055154,0.025093996815578896,0.03734094497349901,0.01284704865765878,False,False,False,False
2024-09-21,150,0.026389896937146176,0.025093996815578896,0.03734094497349901,0.01284704865765878,False,False,False,False
2024-09-23,151,0.02775819527670074,0.025093996815578896,0.03734094497349901,0.01284704865765878,False,False,False,False
2024-09-24,152,0.024362333242990936,0.025093996815578896,0.03734094497349901,0.01284704865765878,False,False,False,False
2024-09-25,153,0.02993975350928163,0.025093996815578896,0.03734094497349901,0.01284704865765878,False,False,False,False
2024-09-26,154,0.02702319112095149,0.025093996815578896,0.03734094497349901,0.01284704865765878,False,False,False,False
2024-09-27,155,0.023179828617224587,0.025093996815578896,0.03734094497349901,0.01284704865765878,False,False,False,False
2024-09-28,156,0.019100022135787244,0.025093996815578896,0.03734094497349901,0.01284704865765878,False,False,False,False
2024-09-30,157,0.022111740778082953,0.025093996815578896,0.03734094497349901,0.01284704865765878,False,False,False,False
2024-10-01,158,0.03081240946402704,0.025093996815578896,0.03734094497349901,0.01284704865765878,False,False,False,False
2024-10-02,159,0.02283429586850289,0.025093996815578896,0.03734094497349901,0.01284704865765878,False,False,False,False
2024-10-03,160,0.02157327770951796,0.025093996815578896,0.03734094497349901,0.01284704865765878,False,False,False,False
2024-10-04,161,0.013456929163417945,0.025093996815578896,0.03734094497349901,0.01284704865765878,False,False,False,False
2024-10-05,162,0.030255257773454534,0.025093996815578896,0.03734094497349901,0.01284704865765878,False,False,False,False
2024-10-07,163,0.024160623971726282,0.025093996815578896,0.03734094497349901,0.01284704865765878,False,False,False,False
2024-10-08,164,0.024783573460011876,0.025093996815578896,0.03734094497349901,0.01284704865765878,False,False,False,False
2024-10-09,165,0.024212852145092986,0.025093996815578896,0.03734094497349901,0.01284704865765878,False,False,False,False
2024-10-10,166,0.019878642310852665,0.025093996815578896,0.03734094497349901,0.01284704865765878,False,False,False,False
2024-10-11,167,0.03035192401363858,0.025093996815578896,0.03734094497349901,0.01284704865765878,False,False,False,False
2024-10-12,168,0.02482426698752454,0.025093996815578896,0.03734094497349901,0.01284704865765878,False,False,False,False
2024-10-14,169,0.019712306872669155,0.025093996815578896,0.03734094497349901,0.01284704865765878,False,False,False,False
2024-10-15,170,0.028620935053683592,0.025093996815578896,0.03734094497349901,0.01284704865765878,False,False,False,False
2024-10-16,171,0.027058041915806002,0.025093996815578896,0.03734094497349901,0.01284704865765878,False,False,False,False
2024-10-17,172,0.021336863819698883,0.025093996815578896,0.03734094497349901,0.01284704865765878,False,False,False,False
2024-10-18,173,0.016875886156931908,0.025093996815578896,0.03734094497349901,0.01284704865765878,False,False,False,False
2024-10-19,174,0.029504773269689737,0.025093996815578896,0.03734094497349901,0.01284704865765878,False,False,False,False
2024-10-21,175,0.020775533905413254,0.025093996815578896,0.03734094497349901,0.01284704865765878,False,False,False,False
2024-10-22,176,0.027687948504727587,0.025093996815578896,0.03734094497349901,0.01284704865765878,False,False,False,False
2024-10-23,177,0.03154205607476635,0.025093996815578896,0.03734094497349901,0.01284704865765878,False,False,False,False
2024-10-24,178,0.021317533518614665,0.025093996815578896,0.03734094497349901,0.01284704865765878,False,False,False,False
2024-10-25,179,0.028363680067303648,0.025093996815578896,0.03734094497349901,0.01284704865765878,False,False,False,False
2024-10-26,180,0.024305668081796676,0.025093996815578896,0.03734094497349901,0.01284704865765878,False,False,False,False
2024-10-28,181,0.028076798301235734,0.025093996815578896,0.03734094497349901,0.01284704865765878,False,False,False,False
2024-10-29,182,0.025837382155152997,0.025093996815578896,0.03734094497349901,0.01284704865765878,False,False,False,False
2024-10-30,183,0.03282204601585857,0.025093996815578896,0.03734094497349901,0.01284704865765878,False,False,False,False
2024-10-31,184,0.023726690787642637,0.025093996815578896,0.03734094497349901,0.01284704865765878,False,False,False,False
2024-11-01,185,0.019444357046219676,0.025093996815578896,0.03734094497349901,0.01284704865765878,False,False,False,False
2024-11-02,186,0.01923985263091602,0.025093996815578896,0.03734094497349901,0.01284704865765878,False,False,False,False
2024-11-04,187,0.026352846509756587,0.025093996815578896,0.03734094497349901,0.01284704865765878,False,False,False,False
2024-11-05,188,0.026519337016574586,0.025093996815578896,0.03734094497349901,0.01284704865765878,False,False,False,False
2024-11-06,189,0.023176339008326084,0.025093996815578896,0.03734094497349901,0.01284704865765878,False,False,False,False
2024-11-07,190,0.027032196365954733,0.025093996815578896,0.03734094497349901,0.01284704865765878,False,False,False,False
2024-11-08,191,0.027466537459875234,0.025093996815578896,0.03734094497349901,0.01284704865765878,False,False,False,False
2024-11-09,192,0.025847896243073737,0.025093996815578896,0.03734094497349901,0.01284704865765878,False,False,False,False
2024-11-11,193,0.02295999307738902,0.025093996815578896,0.03734094497349901,0.01284704865765878,False,False,False,False
2024-11-12,194,0.02015821141687792,0.025093996815578896,0.03734094497349901,0.01284704865765878,False,False,False,False
2024-11-13,195,0.022657795360546663,0.025093996815578896,0.03734094497349901,0.01284704865765878,False,False,False,False
2024-11-14,196,0.021366503987620522,0.025093996815578896,0.03734094497349901,0.01284704865765878,False,False,False,False
2024-11-15,197,0.02524823621635746,0.025093996815578896,0.03734094497349901,0.01284704865765878,False,False,False,False
2024-11-16,198,0.03175573501496091,0.025093996815578896,0.03734094497349901,0.01284704865765878,False,False,False,False
2024-11-18,199,0.021935523791844564,0.025093996815578896,0.03734094497349901,0.01284704865765878,False,False,False,False
2024-11-19,200,0.027136326339233383,0.025093996815578896,0.03734094497349901,0.01284704865765878,False,False,False,False
2024-11-20,201,0.022640997830802603,0.025093996815578896,0.03734094497349901,0.01284704865765878,False,False,False,False
2024-11-21,202,0.025882427028558835,0.025093996815578896,0.03734094497349901,0.01284704865765878,False,False,False,False
2024-11-22,203,0.027155385915328806,0.025093996815578896,0.03734094497349901,0.01284704865765878,False,False,False,False
2024-11-23,204,0.02363795338740314,0.025093996815578896,0.03734094497349901,0.01284704865765878,False,False,True,True
2024-11-25,205,0.01891334250343879,0.025093996815578896,0.03734094497349901,0.01284704865765878,False,False,True,True
2024-11-26,206,0.02472224027028783,0.025093996815578896,0.03734094497349901,0.01284704865765878,False,False,True,True
2024-11-27,207,0.02306902026711497,0.025093996815578896,0.03734094497349901,0.01284704865765878,False,False,True,True
2024-11-28,208,0.018468594093768397,0.025093996815578896,0.03734094497349901,0.01284704865765878,False,False,True,True
2024-11-29,209,0.024391679171447907,0.025093996815578896,0.03734094497349901,0.01284704865765878,False,False,True,True
2024-11-30,210,0.02219056663501108,0.025093996815578896,0.03734094497349901,0.01284704865765878,False,False,True,True
2024-12-02,211,0.024403357328474568,0.025093996815578896,0.03734094497349901,0.01284704865765878,False,False,True,True
2024-12-03,212,0.022701511335012595,0.025093996815578896,0.03734094497349901,0.01284704865765878,False,False,True,True
2024-12-04,213,0.020553568287104907,0.025093996815578896,0.03734094497349901,0.01284704865765878,False,False,True,True
2024-12-05,214,0.028657302702059278,0.025093996815578896,0.03734094497349901,0.01284704865765878,False,False,False,False
2024-12-06,215,0.023681885125184095,0.025093996815578896,0.03734094497349901,0.01284704865765878,False,False,False,False
2024-12-07,216,0.024588958498779376,0.025093996815578896,0.03734094497349901,0.01284704865765878,False,False,False,False
2024-12-09,217,0.024640830957690027,0.025093996815578896,0.03734094497349901,0.01284704865765878,False,False,False,False
2024-12-10,218,0.02296246402547303,0.025093996815578896,0.03734094497349901,0.01284704865765878,False,False,False,False
2024-12-11,219,0.028555671303388687,0.025093996815578896,0.03734094497349901,0.01284704865765878,False,False,False,False
2024-12-12,220,0.0272800137401958,0.025093996815578896,0.03734094497349901,0.01284704865765878,False,False,False,False
2024-12-13,221,0.025297225891677676,0.025093996815578896,0.03734094497349901,0.01284704865765878,False,False,False,False
2024-12-14,222,0.030912498884293833,0.025093996815578896,0.03734094497349901,0.01284704865765878,False,False,False,False
2024-12-16,223,0.027330639084868828,0.025093996815578896,0.03734094497349901,0.01284704865765878,False,False,False,False
2024-12-17,224,0.03030722870700703,0.025093996815578896,0.03734094497349901,0.01284704865765878,False,False,False,False
2024-12-18,225,0.015377602188117307,0.025093996815578896,0.03734094497349901,0.01284704865765878,False,False,False,False
2024-12-19,226,0.022429615803390885,0.025093996815578896,0.03734094497349901,0.01284704865765878,False,False,False,False
2024-12-20,227,0.03006048205097343,0.025093996815578896,0.03734094497349901,0.01284704865765878,False,False,False,False
2024-12-21,228,0.02650285212812637,0.025093996815578896,0.03734094497349901,0.01284704865765878,False,False,False,False
2024-12-23,229,0.01794653820723529,0.025093996815578896,0.03734094497349901,0.01284704865765878,False,False,False,False
2024-12-24,230,0.027862595419847327,0.025093996815578896,0.03734094497349901,0.01284704865765878,False,False,False,False
2024-12-25,231,0.025841483759118117,0.025093996815578896,0.03734094497349901,0.01284704865765878,False,False,False,False
2024-12-26,232,0.02633347198668928,0.025093996815578896,0.03734094497349901,0.01284704865765878,False,False,False,False
2024-12-27,233,0.025237116137162566,0.025093996815578896,0.03734094497349901,0.01284704865765878,False,False,False,False
2024-12-28,234,0.025250628376621502,0.025093996815578896,0.03734094497349901,0.01284704865765878,False,False,False,False
2024-12-30,235,0.026307557557557558,0.025093996815578896,0.03734094497349901,0.01284704865765878,False,False,False,False
2024-12-31,236,0.02716127004086765,0.025093996815578896,0.03734094497349901,0.01284704865765878,False,False,False,False
2025-01-01,237,0.02143592623794814,0.025093996815578896,0.03734094497349901,0.01284704865765878,False,False,False,False
2025-01-02,238,0.026231919588134346,0.025093996815578896,0.03734094497349901,0.01284704865765878,False,False,False,False
2025-01-03,239,0.02285469195183971,0.025093996815578896,0.03734094497349901,0.01284704865765878,False,False,False,False
2025-01-04,240,0.016211927839674383,0.025093996815578896,0.03734094497349901,0.01284704865765878,False,False,False,False
2025-01-06,241,0.024088833169159128,0.025093996815578896,0.03734094497349901,0.01284704865765878,False,False,False,False
2025-01-07,242,0.032689740500765146,0.025093996815578896,0.03734094497349901,0.01284704865765878,False,False,False,False
2025-01-08,243,0.024911361183906276,0.025093996815578896,0.03734094497349901,0.01284704865765878,False,False,False,False
2025-01-09,244,0.02495215397392843,0.025093996815578896,0.03734094497349901,0.01284704865765878,False,False,False,False
2025-01-10,245,0.025708976819275642,0.025093996815578896,0.03734094497349901,0.01284704865765878,False,False,False,False
2025-01-11,246,0.03,0.025093996815578896,0.03734094497349901,0.01284704865765878,False,False,False,False
2025-01-13,247,0.025803325358127138,0.025093996815578896,0.03734094497349901,0.01284704865765878,False,False,False,False
2025-01-14,248,0.02347809352748733,0.025093996815578896,0.03734094497349901,0.01284704865765878,False,False,False,False
2025-01-15,249,0.0336303284416492,0.025093996815578896,0.03734094497349901,0.01284704865765878,False,False,False,False
2025-01-16,250,0.030419838745944557,0.025093996815578896,0.03734094497349901,0.01284704865765878,False,False,False,False
2025-01-17,251,0.03135318926341256,0.025093996815578896,0.03734094497349901,0.01284704865765878,False,False,False,False
2025-01-18,252,0.02863389305559773,0.025093996815578896,0.03734094497349901,0.01284704865765878,False,False,False,False
2025-01-20,253,0.02424315522856109,0.025093996815578896,0.03734094497349901,0.01284704865765878,False,False,False,False
2025-01-21,254,0.023752827717585426,0.025093996815578896,0.03734094497349901,0.01284704865765878,False,False,False,False
2025-01-22,255,0.024207598496194638,0.025093996815578896,0.03734094497349901,0.01284704865765878,False,False,False,False
2025-01-23,256,0.024391793177920347,0.025093996815578896,0.03734094497349901,0.01284704865765878,False,False,False,False
2025-01-24,257,0.027155645778561683,0.025093996815578896,0.03734094497349901,0.01284704865765878,False,False,False,False
2025-01-25,258,0.024163764904505645,0.025093996815578896,0.03734094497349901,0.01284704865765878,False,False,False,False
2025-01-27,259,0.025052128051024164,0.025093996815578896,0.03734094497349901,0.01284704865765878,False,False,False,False
2025-01-28,260,0.027251836747904327,0.025093996815578896,0.03734094497349901,0.01284704865765878,False,False,False,False
2025-01-29,261,0.017625093353248692,0.025093996815578896,0.03734094497349901,0.01284704865765878,False,False,False,False
